Codigo,Bairro,Semana,Ano,Latitude,Longitude
19,TAMARINEIRA,26,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,27,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,28,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,28,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,28,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,30,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,32,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,34,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,41,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,42,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,42,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,50,2013,-8.030194999999999,-34.902829
20,BOA VIAGEM,1,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,2,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,2,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,2,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,2,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,2,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,3,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,4,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,5,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,7,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,7,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,8,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,8,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,8,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,9,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,10,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,11,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,11,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,11,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,11,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,12,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,13,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,14,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,14,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,14,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,15,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,15,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,16,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,16,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,16,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,16,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,17,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,18,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,18,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,18,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,18,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,18,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,19,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,20,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,21,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,21,2013,-8.131611,-34.902440999999996
20,BOA VIAGEM,22,2013,-8.131611,-34.902440999999996
