Codigo,Bairro,Semana,Ano
83,ESTANCIA,11,2015
83,ESTANCIA,11,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,12,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,13,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,15,2015
83,ESTANCIA,15,2015
83,ESTANCIA,14,2015
83,ESTANCIA,15,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,15,2015
83,ESTANCIA,16,2015
83,ESTANCIA,15,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,16,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,16,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,18,2015
83,ESTANCIA,18,2015
83,ESTANCIA,18,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,18,2015
83,ESTANCIA,21,2015
83,ESTANCIA,22,2015
83,ESTANCIA,23,2015
83,ESTANCIA,24,2015
83,ESTANCIA,33,2015
83,ESTANCIA,38,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,40,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,40,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,40,2015
83,ESTANCIA,41,2015
83,ESTANCIA,41,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,41,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,41,2015
83,ESTANCIA,42,2015
83,ESTANCIA,41,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,43,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,45,2015
83,ESTANCIA,45,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,47,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,48,2015
83,ESTANCIA,48,2015
83,ESTANCIA,48,2015
83,ESTANCIA,49,2015
83,ESTANCIA,48,2015
83,ESTANCIA,49,2015
83,ESTANCIA,51,2015
83,ESTANCIA,51,2015
83,ESTANCIA,51,2015
83,ESTANCIA,6,2015
83,ESTANCIA,5,2015
83,ESTANCIA,6,2015
83,ESTANCIA,8,2015
83,ESTANCIA,8,2015
83,ESTANCIA,8,2015
83,ESTANCIA,8,2015
83,ESTANCIA,8,2015
83,ESTANCIA,9,2015
83,ESTANCIA,8,2015
83,ESTANCIA,9,2015
83,ESTANCIA,9,2015
83,ESTANCIA,9,2015
83,ESTANCIA,8,2015
83,ESTANCIA,8,2015
83,ESTANCIA,10,2015
83,ESTANCIA,9,2015
83,ESTANCIA,10,2015
83,ESTANCIA,11,2015
83,ESTANCIA,11,2015
83,ESTANCIA,11,2015
83,ESTANCIA,11,2015
83,ESTANCIA,11,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,12,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,13,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,13,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,14,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,16,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,17,2015
83,ESTANCIA,18,2015
83,ESTANCIA,18,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,19,2015
83,ESTANCIA,20,2015
83,ESTANCIA,20,2015
83,ESTANCIA,21,2015
83,ESTANCIA,22,2015
83,ESTANCIA,22,2015
83,ESTANCIA,22,2015
83,ESTANCIA,21,2015
83,ESTANCIA,23,2015
83,ESTANCIA,23,2015
83,ESTANCIA,24,2015
83,ESTANCIA,27,2015
83,ESTANCIA,34,2015
83,ESTANCIA,36,2015
83,ESTANCIA,37,2015
83,ESTANCIA,38,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,40,2015
83,ESTANCIA,41,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,42,2015
83,ESTANCIA,43,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,44,2015
83,ESTANCIA,45,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,47,2015
83,ESTANCIA,40,2015
83,ESTANCIA,44,2015
83,ESTANCIA,45,2015
83,ESTANCIA,46,2015
83,ESTANCIA,46,2015
83,ESTANCIA,45,2015
83,ESTANCIA,45,2015
84,CACOTE,7,2015
84,CACOTE,8,2015
84,CACOTE,9,2015
84,CACOTE,10,2015
84,CACOTE,11,2015
84,CACOTE,12,2015
84,CACOTE,49,2015
84,CACOTE,51,2015
84,CACOTE,5,2015
84,CACOTE,6,2015
84,CACOTE,6,2015
84,CACOTE,7,2015
84,CACOTE,7,2015
84,CACOTE,7,2015
84,CACOTE,8,2015
84,CACOTE,8,2015
84,CACOTE,8,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,9,2015
84,CACOTE,10,2015
84,CACOTE,10,2015
84,CACOTE,10,2015
84,CACOTE,11,2015
84,CACOTE,11,2015
84,CACOTE,10,2015
84,CACOTE,11,2015
84,CACOTE,11,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,12,2015
84,CACOTE,11,2015
84,CACOTE,12,2015
84,CACOTE,13,2015
84,CACOTE,12,2015
84,CACOTE,14,2015
84,CACOTE,13,2015
84,CACOTE,14,2015
84,CACOTE,14,2015
84,CACOTE,15,2015
84,CACOTE,15,2015
84,CACOTE,16,2015
84,CACOTE,16,2015
84,CACOTE,16,2015
84,CACOTE,16,2015
84,CACOTE,16,2015
84,CACOTE,17,2015
84,CACOTE,19,2015
84,CACOTE,20,2015
84,CACOTE,21,2015
84,CACOTE,34,2015
84,CACOTE,44,2015
84,CACOTE,49,2015
84,CACOTE,14,2015
84,CACOTE,14,2015
84,CACOTE,14,2015
84,CACOTE,17,2015
84,CACOTE,17,2015
84,CACOTE,17,2015
84,CACOTE,19,2015
84,CACOTE,23,2015
84,CACOTE,46,2015
85,AREIAS,28,2015
85,AREIAS,2,2015
85,AREIAS,3,2015
85,AREIAS,3,2015
85,AREIAS,4,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,7,2015
85,AREIAS,6,2015
85,AREIAS,7,2015
85,AREIAS,8,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,8,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,10,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,10,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,19,2015
85,AREIAS,21,2015
85,AREIAS,22,2015
85,AREIAS,23,2015
85,AREIAS,24,2015
85,AREIAS,26,2015
85,AREIAS,28,2015
85,AREIAS,31,2015
85,AREIAS,42,2015
85,AREIAS,45,2015
85,AREIAS,48,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,51,2015
85,AREIAS,23,2015
85,AREIAS,24,2015
85,AREIAS,24,2015
85,AREIAS,25,2015
85,AREIAS,24,2015
85,AREIAS,27,2015
85,AREIAS,30,2015
85,AREIAS,37,2015
85,AREIAS,46,2015
85,AREIAS,33,2015
85,AREIAS,19,2015
85,AREIAS,24,2015
85,AREIAS,5,2015
85,AREIAS,5,2015
85,AREIAS,6,2015
85,AREIAS,12,2015
85,AREIAS,19,2015
85,AREIAS,25,2015
85,AREIAS,48,2015
85,AREIAS,48,2015
85,AREIAS,49,2015
85,AREIAS,50,2015
85,AREIAS,51,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,18,2015
85,AREIAS,27,2015
85,AREIAS,40,2015
85,AREIAS,42,2015
85,AREIAS,45,2015
85,AREIAS,46,2015
85,AREIAS,47,2015
85,AREIAS,47,2015
85,AREIAS,48,2015
85,AREIAS,47,2015
85,AREIAS,48,2015
85,AREIAS,48,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,48,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,49,2015
85,AREIAS,50,2015
85,AREIAS,49,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,51,2015
85,AREIAS,52,2015
85,AREIAS,16,2015
85,AREIAS,2,2015
85,AREIAS,2,2015
85,AREIAS,2,2015
85,AREIAS,2,2015
85,AREIAS,2,2015
85,AREIAS,3,2015
85,AREIAS,3,2015
85,AREIAS,3,2015
85,AREIAS,2,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,4,2015
85,AREIAS,5,2015
85,AREIAS,5,2015
85,AREIAS,5,2015
85,AREIAS,4,2015
85,AREIAS,5,2015
85,AREIAS,5,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,5,2015
85,AREIAS,6,2015
85,AREIAS,5,2015
85,AREIAS,6,2015
85,AREIAS,5,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,6,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,7,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,7,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,8,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,9,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,9,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,9,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,10,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,11,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,17,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,17,2015
85,AREIAS,18,2015
85,AREIAS,18,2015
85,AREIAS,17,2015
85,AREIAS,18,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,18,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,18,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,19,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,19,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,20,2015
85,AREIAS,22,2015
85,AREIAS,28,2015
85,AREIAS,33,2015
85,AREIAS,40,2015
85,AREIAS,40,2015
85,AREIAS,42,2015
85,AREIAS,42,2015
85,AREIAS,42,2015
85,AREIAS,42,2015
85,AREIAS,42,2015
85,AREIAS,43,2015
85,AREIAS,43,2015
85,AREIAS,43,2015
85,AREIAS,43,2015
85,AREIAS,44,2015
85,AREIAS,44,2015
85,AREIAS,45,2015
85,AREIAS,45,2015
85,AREIAS,45,2015
85,AREIAS,45,2015
85,AREIAS,45,2015
85,AREIAS,46,2015
85,AREIAS,47,2015
85,AREIAS,46,2015
85,AREIAS,47,2015
85,AREIAS,47,2015
85,AREIAS,47,2015
85,AREIAS,48,2015
85,AREIAS,47,2015
85,AREIAS,47,2015
85,AREIAS,48,2015
85,AREIAS,47,2015
85,AREIAS,48,2015
85,AREIAS,48,2015
85,AREIAS,48,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,49,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,50,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,51,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,52,2015
85,AREIAS,51,2015
85,AREIAS,52,2015
85,AREIAS,9,2015
85,AREIAS,12,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,14,2015
85,AREIAS,13,2015
85,AREIAS,13,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,15,2015
85,AREIAS,14,2015
85,AREIAS,14,2015
85,AREIAS,15,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,16,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
85,AREIAS,17,2015
